participant	image	question_type	number_of_fixations	saccade_len_m	saccade_len_std	aoi_shift	first_time_on_task	fixation_task_ratio	title_ratio	legend_ratio	axis_ratio	mark_ratio	revisit_freq_title	revisit_freq_legend	revisit_freq_axis	revisit_freq_mark	scanpath_str
42	economist_daily_chart_35	A	101	262.2	213.52	37	8	0.0198	0.2772	0.0198	0.198	0.2772	10	2	11	14	MMMAAAATTAMMZZTTTTZZZZZMMMZAAZTTAMAMMZLTTZZMZZZAATMMMMTMTTLMMZMZAMAAAAZMMAMMAMMTTZMTAZZATTZZTTTTTTTTT
42	economist_daily_chart_165	A	101	200.688	199.914	31	8	0.1881	0.5644	0.0297	0.1287	0.099	10	3	11	7	MTTAMMATTLTTTTTTTTTTTTTZAAATAMTAZZZTZTTTZTTTTTAZTLMZZTAMALZATTTTTTTTZTTTZTZTTZTTTZTTAZZMMAMMZTTTTTTTT
42	economist_daily_chart_85	A	101	274.153	232.956	33	20	0.0594	0.3069	0.0	0.4455	0.0792	11	0	16	6	MATTAAAAATTTTTTZTAAAAAAAAATTZAAAAAATTAAAAAAAMMZATTZTTTTTZAZMTTTAMMAAZTATAZMAAAZZTAZZTZZTTZAZAMZAAATTA
42	economist_daily_chart_392	A	101	218.146	184.986	29	9	0.1287	0.2376	0.0	0.5446	0.0594	10	0	13	6	MAAATTTATTZTTATTATAAAAMZZAZTTAAAAAAMAAZZTMAAAAAAAAAAAAAZAMTTTTAAZZMAAATTZAAZTZZTAAZZAAAAAAAAAAAAAZTTT
42	economist_daily_chart_35	B	101	262.2	213.52	37	10	0.0297	0.2772	0.0198	0.198	0.2772	10	2	11	14	MMMAAAATTAMMZZTTTTZZZZZMMMZAAZTTAMAMMZLTTZZMZZZAATMMMMTMTTLMMZMZAMAAAAZMMAMMAMMTTZMTAZZATTZZTTTTTTTTT
42	economist_daily_chart_165	B	101	200.688	199.914	31	6	0.0297	0.5644	0.0297	0.1287	0.099	10	3	11	7	MTTAMMATTLTTTTTTTTTTTTTZAAATAMTAZZZTZTTTZTTTTTAZTLMZZTAMALZATTTTTTTTZTTTZTZTTZTTTZTTAZZMMAMMZTTTTTTTT
42	economist_daily_chart_85	B	101	274.153	232.956	33	35	0.0297	0.3069	0.0	0.4455	0.0792	11	0	16	6	MATTAAAAATTTTTTZTAAAAAAAAATTZAAAAAATTAAAAAAAMMZATTZTTTTTZAZMTTTAMMAAZTATAZMAAAZZTAZZTZZTTZAZAMZAAATTA
42	economist_daily_chart_392	B	101	218.146	184.986	29	7	0.0891	0.2376	0.0	0.5446	0.0594	10	0	13	6	MAAATTTATTZTTATTATAAAAMZZAZTTAAAAAAMAAZZTMAAAAAAAAAAAAAZAMTTTTAAZZMAAATTZAAZTZZTAAZZAAAAAAAAAAAAAZTTT
42	economist_daily_chart_35	C	101	262.2	213.52	37	-1	0.0	0.2772	0.0198	0.198	0.2772	10	2	11	14	MMMAAAATTAMMZZTTTTZZZZZMMMZAAZTTAMAMMZLTTZZMZZZAATMMMMTMTTLMMZMZAMAAAAZMMAMMAMMTTZMTAZZATTZZTTTTTTTTT
42	economist_daily_chart_165	C	101	200.688	199.914	31	13	0.0099	0.5644	0.0297	0.1287	0.099	10	3	11	7	MTTAMMATTLTTTTTTTTTTTTTZAAATAMTAZZZTZTTTZTTTTTAZTLMZZTAMALZATTTTTTTTZTTTZTZTTZTTTZTTAZZMMAMMZTTTTTTTT
42	economist_daily_chart_85	C	101	274.153	232.956	33	-1	0.0	0.3069	0.0	0.4455	0.0792	11	0	16	6	MATTAAAAATTTTTTZTAAAAAAAAATTZAAAAAATTAAAAAAAMMZATTZTTTTTZAZMTTTAMMAAZTATAZMAAAZZTAZZTZZTTZAZAMZAAATTA
42	economist_daily_chart_392	C	101	218.146	184.986	29	-1	0.0	0.2376	0.0	0.5446	0.0594	10	0	13	6	MAAATTTATTZTTATTATAAAAMZZAZTTAAAAAAMAAZZTMAAAAAAAAAAAAAZAMTTTTAAZZMAAATTZAAZTZZTAAZZAAAAAAAAAAAAAZTTT
13	economist_daily_chart_35	A	101	272.279	252.543	40	68	0.0099	0.1386	0.0495	0.1485	0.4257	8	5	11	16	MMAMMTTMMMAMMMMMMZZZZZMAMZMAZZZMMMAATLAMZMMMMMAAAZTMMTZMLMMLTTALMMMTTZZZZMMTAMZZMAAMZZMZZAMMMLZMTTZTT
13	economist_daily_chart_165	A	101	170.804	161.219	19	3	0.2574	0.6535	0.0198	0.1089	0.0495	7	2	6	4	MZTTTTTTTTTTTTTTTTTTTTTTZZTTZTTZTTTZTTTTTTTTTZTZZTTTTTTTTTTTTTAZMMTZAAAAAZTLAAZMAZMTTAZTATZTTZLTTTTTT
13	economist_daily_chart_85	A	101	272.878	263.875	31	53	0.0297	0.3762	0.0	0.2376	0.198	9	0	12	10	MAMMMZZZMTTZZTTATTTTTTTTTZTZAMZMMAAAMMATTTTTTTTTTTTZTAZMZZTAAAAAAMMAATTTAMZZZAAAATTTAZTMZTZMAATTMMMZM
13	economist_daily_chart_392	A	101	221.162	172.196	28	3	0.1188	0.2574	0.0	0.495	0.0792	8	0	13	7	MTTTAAMZMAAAZAZAMTTAAAAAAATAMAAMAATZTAMATZZTTTTTTTZTZAZAAZZZAAZTTAAAAZAAAAAAAZAAAAMAATTTZAZATTTTAAAAA
13	economist_daily_chart_35	B	101	272.279	252.543	40	4	0.0594	0.1386	0.0495	0.1485	0.4257	8	5	11	16	MMAMMTTMMMAMMMMMMZZZZZMAMZMAZZZMMMAATLAMZMMMMMAAAZTMMTZMLMMLTTALMMMTTZZZZMMTAMZZMAAMZZMZZAMMMLZMTTZTT
13	economist_daily_chart_165	B	101	170.804	161.219	19	72	0.0198	0.6535	0.0198	0.1089	0.0495	7	2	6	4	MZTTTTTTTTTTTTTTTTTTTTTTZZTTZTTZTTTZTTTTTTTTTZTZZTTTTTTTTTTTTTAZMMTZAAAAAZTLAAZMAZMTTAZTATZTTZLTTTTTT
13	economist_daily_chart_85	B	101	272.878	263.875	31	18	0.0495	0.3762	0.0	0.2376	0.198	9	0	12	10	MAMMMZZZMTTZZTTATTTTTTTTTZTZAMZMMAAAMMATTTTTTTTTTTTZTAZMZZTAAAAAAMMAATTTAMZZZAAAATTTAZTMZTZMAATTMMMZM
13	economist_daily_chart_392	B	101	221.162	172.196	28	25	0.0099	0.2574	0.0	0.495	0.0792	8	0	13	7	MTTTAAMZMAAAZAZAMTTAAAAAAATAMAAMAATZTAMATZZTTTTTTTZTZAZAAZZZAAZTTAAAAZAAAAAAAZAAAAMAATTTZAZATTTTAAAAA
13	economist_daily_chart_35	C	101	272.279	252.543	40	-1	0.0	0.1386	0.0495	0.1485	0.4257	8	5	11	16	MMAMMTTMMMAMMMMMMZZZZZMAMZMAZZZMMMAATLAMZMMMMMAAAZTMMTZMLMMLTTALMMMTTZZZZMMTAMZZMAAMZZMZZAMMMLZMTTZTT
13	economist_daily_chart_165	C	101	170.804	161.219	19	-1	0.0	0.6535	0.0198	0.1089	0.0495	7	2	6	4	MZTTTTTTTTTTTTTTTTTTTTTTZZTTZTTZTTTZTTTTTTTTTZTZZTTTTTTTTTTTTTAZMMTZAAAAAZTLAAZMAZMTTAZTATZTTZLTTTTTT
13	economist_daily_chart_85	C	101	272.878	263.875	31	-1	0.0	0.3762	0.0	0.2376	0.198	9	0	12	10	MAMMMZZZMTTZZTTATTTTTTTTTZTZAMZMMAAAMMATTTTTTTTTTTTZTAZMZZTAAAAAAMMAATTTAMZZZAAAATTTAZTMZTZMAATTMMMZM
13	economist_daily_chart_392	C	101	221.162	172.196	28	1	0.0099	0.2574	0.0	0.495	0.0792	8	0	13	7	MTTTAAMZMAAAZAZAMTTAAAAAAATAMAAMAATZTAMATZZTTTTTTTZTZAZAAZZZAAZTTAAAAZAAAAAAAZAAAAMAATTTZAZATTTTAAAAA
12	economist_daily_chart_35	A	101	319.335	264.822	45	13	0.0396	0.1881	0.0594	0.2079	0.3465	10	5	15	15	MMMMAMZZMTTLTLTAMZMMTAMAMMZZAZAZZAZZZTAAMTAAZZTTTZMALMMTZMAMMMMLLZTTTTTTTZMZMAZAALATMMMAMMMMMAMMAMMAZ
12	economist_daily_chart_165	A	101	206.54	197.543	33	2	0.2772	0.4653	0.1089	0.2079	0.0792	8	8	11	6	MZTTLZLZZMMAAZZATTLAAAMAAMAAATAZAALZAMMLZATTTALZMLTTTZTTTTTTLLLAATTZTTLTTTTAZTTTTZTTTTTTTTTTTTTTTTTTA
12	economist_daily_chart_85	A	101	321.146	270.113	34	32	0.0594	0.1881	0.0	0.4554	0.198	11	0	14	9	MMAAAMAAAAZAAAAATTAZMZTTATMMATTTTAAAAAATMMAZZZAMZZATZAAAMMTTMZMMMZTATTAAAZAAAAAAATAAAAAZMMZZZMMMATTAA
12	economist_daily_chart_392	A	101	196.317	179.148	24	7	0.1287	0.2772	0.0	0.4455	0.0693	8	0	12	4	MAAAAAATTTTTZZZZZZZZZZZZZTZZAAZAZAAATTTAZAAAAAATTTTAAMMZMMAZATAAAAATTTTTTTTTTAAAAAMATATTAAAZATAAMAAAA
12	economist_daily_chart_35	B	101	319.335	264.822	45	52	0.0792	0.1881	0.0594	0.2079	0.3465	10	5	15	15	MMMMAMZZMTTLTLTAMZMMTAMAMMZZAZAZZAZZZTAAMTAAZZTTTZMALMMTZMAMMMMLLZTTTTTTTZMZMAZAALATMMMAMMMMMAMMAMMAZ
12	economist_daily_chart_165	B	101	206.54	197.543	33	22	0.0297	0.4653	0.1089	0.2079	0.0792	8	8	11	6	MZTTLZLZZMMAAZZATTLAAAMAAMAAATAZAALZAMMLZATTTALZMLTTTZTTTTTTLLLAATTZTTLTTTTAZTTTTZTTTTTTTTTTTTTTTTTTA
12	economist_daily_chart_85	B	101	321.146	270.113	34	23	0.0495	0.1881	0.0	0.4554	0.198	11	0	14	9	MMAAAMAAAAZAAAAATTAZMZTTATMMATTTTAAAAAATMMAZZZAMZZATZAAAMMTTMZMMMZTATTAAAZAAAAAAATAAAAAZMMZZZMMMATTAA
12	economist_daily_chart_392	B	101	196.317	179.148	24	28	0.0693	0.2772	0.0	0.4455	0.0693	8	0	12	4	MAAAAAATTTTTZZZZZZZZZZZZZTZZAAZAZAAATTTAZAAAAAATTTTAAMMZMMAZATAAAAATTTTTTTTTTAAAAAMATATTAAAZATAAMAAAA
12	economist_daily_chart_35	C	101	319.335	264.822	45	-1	0.0	0.1881	0.0594	0.2079	0.3465	10	5	15	15	MMMMAMZZMTTLTLTAMZMMTAMAMMZZAZAZZAZZZTAAMTAAZZTTTZMALMMTZMAMMMMLLZTTTTTTTZMZMAZAALATMMMAMMMMMAMMAMMAZ
12	economist_daily_chart_165	C	101	206.54	197.543	33	18	0.0099	0.4653	0.1089	0.2079	0.0792	8	8	11	6	MZTTLZLZZMMAAZZATTLAAAMAAMAAATAZAALZAMMLZATTTALZMLTTTZTTTTTTLLLAATTZTTLTTTTAZTTTTZTTTTTTTTTTTTTTTTTTA
12	economist_daily_chart_85	C	101	321.146	270.113	34	-1	0.0	0.1881	0.0	0.4554	0.198	11	0	14	9	MMAAAMAAAAZAAAAATTAZMZTTATMMATTTTAAAAAATMMAZZZAMZZATZAAAMMTTMZMMMZTATTAAAZAAAAAAATAAAAAZMMZZZMMMATTAA
12	economist_daily_chart_392	C	101	196.317	179.148	24	-1	0.0	0.2772	0.0	0.4455	0.0693	8	0	12	4	MAAAAAATTTTTZZZZZZZZZZZZZTZZAAZAZAAATTTAZAAAAAATTTTAAMMZMMAZATAAAAATTTTTTTTTTAAAAAMATATTAAAZATAAMAAAA
23	economist_daily_chart_35	A	101	330.152	238.997	45	41	0.0198	0.1287	0.0495	0.2178	0.4752	9	3	16	17	MMAMZMMAMZTAMMMZMMMMMTMMTTZTAAMAMTAMMZZZTTAMZMMMMAAMMMMALAMMATLLZLZZMZTTMMMAMMMMAAAMATAAATLMZMMAMMMMM
23	economist_daily_chart_165	A	101	299.925	237.308	45	5	0.2277	0.3762	0.0792	0.2574	0.1188	16	6	14	9	MATAZTZTLTTZMAMMTAAATTTTTTTAALTTTLLZATZZZMATTTTTTTTAZMZMMTAATAAAAAAATTTLZZMTTAMTATLLTTTAAMAZAZMZZLZTZ
23	economist_daily_chart_85	A	101	291.078	233.243	37	23	0.0396	0.2277	0.0	0.4356	0.1782	11	0	17	9	MZTAATTTZATTAZAZAAAAMMMAAAAAAAZAMMAATTTTTATZATTTAAAAAZMAMZMZMZZAAAATAAZAMAAMMZZMMTTATTZAZMAATAAMMAATT
23	economist_daily_chart_392	A	101	233.438	199.77	22	2	0.1485	0.3564	0.0	0.2871	0.0792	9	0	9	4	MTTZAAAZAAATTTTTTTTAZTAAAAATTAMMAAAAMMMZTTTZZZZTZTTZZAAZAZAAZTZTAAZZTZAAATTAAZMZZMZTTTZZTTZZTTTZZTTTT
23	economist_daily_chart_35	B	101	330.152	238.997	45	35	0.0297	0.1287	0.0495	0.2178	0.4752	9	3	16	17	MMAMZMMAMZTAMMMZMMMMMTMMTTZTAAMAMTAMMZZZTTAMZMMMMAAMMMMALAMMATLLZLZZMZTTMMMAMMMMAAAMATAAATLMZMMAMMMMM
23	economist_daily_chart_165	B	101	299.925	237.308	45	3	0.0396	0.3762	0.0792	0.2574	0.1188	16	6	14	9	MATAZTZTLTTZMAMMTAAATTTTTTTAALTTTLLZATZZZMATTTTTTTTAZMZMMTAATAAAAAAATTTLZZMTTAMTATLLTTTAAMAZAZMZZLZTZ
23	economist_daily_chart_85	B	101	291.078	233.243	37	9	0.0495	0.2277	0.0	0.4356	0.1782	11	0	17	9	MZTAATTTZATTAZAZAAAAMMMAAAAAAAZAMMAATTTTTATZATTTAAAAAZMAMZMZMZZAAAATAAZAMAAMMZZMMTTATTZAZMAATAAMMAATT
23	economist_daily_chart_392	B	101	233.438	199.77	22	25	0.0891	0.3564	0.0	0.2871	0.0792	9	0	9	4	MTTZAAAZAAATTTTTTTTAZTAAAAATTAMMAAAAMMMZTTTZZZZTZTTZZAAZAZAAZTZTAAZZTZAAATTAAZMZZMZTTTZZTTZZTTTZZTTTT
23	economist_daily_chart_35	C	101	330.152	238.997	45	-1	0.0	0.1287	0.0495	0.2178	0.4752	9	3	16	17	MMAMZMMAMZTAMMMZMMMMMTMMTTZTAAMAMTAMMZZZTTAMZMMMMAAMMMMALAMMATLLZLZZMZTTMMMAMMMMAAAMATAAATLMZMMAMMMMM
23	economist_daily_chart_165	C	101	299.925	237.308	45	29	0.0198	0.3762	0.0792	0.2574	0.1188	16	6	14	9	MATAZTZTLTTZMAMMTAAATTTTTTTAALTTTLLZATZZZMATTTTTTTTAZMZMMTAATAAAAAAATTTLZZMTTAMTATLLTTTAAMAZAZMZZLZTZ
23	economist_daily_chart_85	C	101	291.078	233.243	37	-1	0.0	0.2277	0.0	0.4356	0.1782	11	0	17	9	MZTAATTTZATTAZAZAAAAMMMAAAAAAAZAMMAATTTTTATZATTTAAAAAZMAMZMZMZZAAAATAAZAMAAMMZZMMTTATTZAZMAATAAMMAATT
23	economist_daily_chart_392	C	101	233.438	199.77	22	-1	0.0	0.3564	0.0	0.2871	0.0792	9	0	9	4	MTTZAAAZAAATTTTTTTTAZTAAAAATTAMMAAAAMMMZTTTZZZZTZTTZZAAZAZAAZTZTAAZZTZAAATTAAZMZZMZTTTZZTTZZTTTZZTTTT
36	economist_daily_chart_35	A	101	346.469	277.837	49	9	0.0495	0.1683	0.0297	0.3366	0.3366	12	3	17	17	MMZZMAMMMTZMMMMMAAZALTTMMAATLZMZAATTZTMAAMATAZZTAAAMAAAATTAAAAAMMMZZMMMMMLTZAAAMTAMTMTAMMAMATTMAAMAMZ
36	economist_daily_chart_165	A	101	246.647	226.035	45	3	0.2079	0.3465	0.099	0.3069	0.099	12	7	19	7	MZATTALZTTAAZTAZAATLLAATLLAZAZTTTTTTTTLAAAAALAAMZAMAMMMATAMATTAMZAZATTTATLTTTTTTZTTZTZTAATTZTZAZLLMMA
36	economist_daily_chart_85	A	101	318.055	280.012	38	7	0.1188	0.3267	0.0	0.3564	0.198	13	0	16	9	MATTTTTTAZZZMAAMMAATTTTAAAATTAAAAMZMMATMTTTTTAAAATTAATTAAAAAAAMMMZMMTTTATTTAZTAZMMMMMAATAZZMAATTZZMTZ
36	economist_daily_chart_392	A	101	230.87	196.531	27	14	0.1683	0.2871	0.0	0.4752	0.0594	9	0	13	5	MAAAAAAMTAAATZTZAZTAZAAAAZAMZMAAZTAAAAAAATTZAZTZZTAAAMAAAAZZMAAZZAAATTTTTTTTTTTZTZTTTTTTAAAAAAATZAATA
36	economist_daily_chart_35	B	101	346.469	277.837	49	4	0.0099	0.1683	0.0297	0.3366	0.3366	12	3	17	17	MMZZMAMMMTZMMMMMAAZALTTMMAATLZMZAATTZTMAAMATAZZTAAAMAAAATTAAAAAMMMZZMMMMMLTZAAAMTAMTMTAMMAMATTMAAMAMZ
36	economist_daily_chart_165	B	101	246.647	226.035	45	2	0.0495	0.3465	0.099	0.3069	0.099	12	7	19	7	MZATTALZTTAAZTAZAATLLAATLLAZAZTTTTTTTTLAAAAALAAMZAMAMMMATAMATTAMZAZATTTATLTTTTTTZTTZTZTAATTZTZAZLLMMA
36	economist_daily_chart_85	B	101	318.055	280.012	38	6	0.0891	0.3267	0.0	0.3564	0.198	13	0	16	9	MATTTTTTAZZZMAAMMAATTTTAAAATTAAAAMZMMATMTTTTTAAAATTAATTAAAAAAAMMMZMMTTTATTTAZTAZMMMMMAATAZZMAATTZZMTZ
36	economist_daily_chart_392	B	101	230.87	196.531	27	9	0.0792	0.2871	0.0	0.4752	0.0594	9	0	13	5	MAAAAAAMTAAATZTZAZTAZAAAAZAMZMAAZTAAAAAAATTZAZTZZTAAAMAAAAZZMAAZZAAATTTTTTTTTTTZTZTTTTTTAAAAAAATZAATA
36	economist_daily_chart_35	C	101	346.469	277.837	49	-1	0.0	0.1683	0.0297	0.3366	0.3366	12	3	17	17	MMZZMAMMMTZMMMMMAAZALTTMMAATLZMZAATTZTMAAMATAZZTAAAMAAAATTAAAAAMMMZZMMMMMLTZAAAMTAMTMTAMMAMATTMAAMAMZ
36	economist_daily_chart_165	C	101	246.647	226.035	45	-1	0.0	0.3465	0.099	0.3069	0.099	12	7	19	7	MZATTALZTTAAZTAZAATLLAATLLAZAZTTTTTTTTLAAAAALAAMZAMAMMMATAMATTAMZAZATTTATLTTTTTTZTTZTZTAATTZTZAZLLMMA
36	economist_daily_chart_85	C	101	318.055	280.012	38	-1	0.0	0.3267	0.0	0.3564	0.198	13	0	16	9	MATTTTTTAZZZMAAMMAATTTTAAAATTAAAAMZMMATMTTTTTAAAATTAATTAAAAAAAMMMZMMTTTATTTAZTAZMMMMMAATAZZMAATTZZMTZ
36	economist_daily_chart_392	C	101	230.87	196.531	27	-1	0.0	0.2871	0.0	0.4752	0.0594	9	0	13	5	MAAAAAAMTAAATZTZAZTAZAAAAZAMZMAAZTAAAAAAATTZAZTZZTAAAMAAAAZZMAAZZAAATTTTTTTTTTTZTZTTTTTTAAAAAAATZAATA
31	economist_daily_chart_35	A	101	222.61	225.04	31	25	0.0396	0.1782	0.0594	0.1782	0.2673	8	5	9	9	MMMMAAAMALTZZMMMMAAMZZZTTTTLZATMMATTLTTAZZZZZZZZZZAZAAZZZZZZZMZMMMMMMMAATTTTTZZZZLLZTAMTTAAAMMMLMMMZZ
31	economist_daily_chart_165	A	101	185.793	189.762	28	2	0.1287	0.2574	0.0594	0.1584	0.2178	8	4	9	7	MZTTTTTTTLLMZTTZTTAATZTTLATTAAAAMLLTTTAMZZAAMTLATTTTTAZAATAMMZAMZZMMZMZMZMZMMMZZZMMMZZZZZZZZZZMZMZZZM
31	economist_daily_chart_85	A	101	284.176	259.34	29	3	0.0693	0.1782	0.0	0.3366	0.1683	8	0	12	9	MMZAMZMZZMZAAATTTTTTAAAAAATTMATTTTMMAAAAAAAATAAZMAAMZMAAZTAMZMZZMZZZZZZZMZZZZZZZZAATTZZZAZZZAMAAAATMT
31	economist_daily_chart_392	A	101	231.992	205.008	20	4	0.2475	0.3663	0.0	0.3861	0.0099	9	0	10	1	MATZTZAAAAATTTTZAAAATTZAAAAATTTZZTTTTTZZZTTTAAAAZTTZAAAAAAZTZZATTTTAAAATTTTAAAATTZTZZZTZTZTZTZAAAAAZZ
31	economist_daily_chart_35	B	101	222.61	225.04	31	29	0.0198	0.1782	0.0594	0.1782	0.2673	8	5	9	9	MMMMAAAMALTZZMMMMAAMZZZTTTTLZATMMATTLTTAZZZZZZZZZZAZAAZZZZZZZMZMMMMMMMAATTTTTZZZZLLZTAMTTAAAMMMLMMMZZ
31	economist_daily_chart_165	B	101	185.793	189.762	28	19	0.0297	0.2574	0.0594	0.1584	0.2178	8	4	9	7	MZTTTTTTTLLMZTTZTTAATZTTLATTAAAAMLLTTTAMZZAAMTLATTTTTAZAATAMMZAMZZMMZMZMZMZMMMZZZMMMZZZZZZZZZZMZMZZZM
31	economist_daily_chart_85	B	101	284.176	259.34	29	28	0.0297	0.1782	0.0	0.3366	0.1683	8	0	12	9	MMZAMZMZZMZAAATTTTTTAAAAAATTMATTTTMMAAAAAAAATAAZMAAMZMAAZTAMZMZZMZZZZZZZMZZZZZZZZAATTZZZAZZZAMAAAATMT
31	economist_daily_chart_392	B	101	231.992	205.008	20	16	0.0198	0.3663	0.0	0.3861	0.0099	9	0	10	1	MATZTZAAAAATTTTZAAAATTZAAAAATTTZZTTTTTZZZTTTAAAAZTTZAAAAAAZTZZATTTTAAAATTTTAAAATTZTZZZTZTZTZTZAAAAAZZ
31	economist_daily_chart_35	C	101	222.61	225.04	31	-1	0.0	0.1782	0.0594	0.1782	0.2673	8	5	9	9	MMMMAAAMALTZZMMMMAAMZZZTTTTLZATMMATTLTTAZZZZZZZZZZAZAAZZZZZZZMZMMMMMMMAATTTTTZZZZLLZTAMTTAAAMMMLMMMZZ
31	economist_daily_chart_165	C	101	185.793	189.762	28	14	0.0198	0.2574	0.0594	0.1584	0.2178	8	4	9	7	MZTTTTTTTLLMZTTZTTAATZTTLATTAAAAMLLTTTAMZZAAMTLATTTTTAZAATAMMZAMZZMMZMZMZMZMMMZZZMMMZZZZZZZZZZMZMZZZM
31	economist_daily_chart_85	C	101	284.176	259.34	29	-1	0.0	0.1782	0.0	0.3366	0.1683	8	0	12	9	MMZAMZMZZMZAAATTTTTTAAAAAATTMATTTTMMAAAAAAAATAAZMAAMZMAAZTAMZMZZMZZZZZZZMZZZZZZZZAATTZZZAZZZAMAAAATMT
31	economist_daily_chart_392	C	101	231.992	205.008	20	-1	0.0	0.3663	0.0	0.3861	0.0099	9	0	10	1	MATZTZAAAAATTTTZAAAATTZAAAAATTTZZTTTTTZZZTTTAAAAZTTZAAAAAAZTZZATTTTAAAATTTTAAAATTZTZZZTZTZTZTZAAAAAZZ
15	economist_daily_chart_35	A	101	311.162	245.077	48	-1	0.0	0.1584	0.0297	0.297	0.3465	9	3	18	18	MMATZZMMMAATZZAZZZMATZLZZTTTAZAMMMAMAAAMMATTTAAMLMMMMATTMAZZMZMLZMMMTAAMAAMAAAMMZMMATTTMMMZTAAMAMAAAM
15	economist_daily_chart_165	A	101	237.946	180.051	45	3	0.2673	0.4653	0.0594	0.2475	0.1089	15	5	17	8	MAZTZTLTTTTATTTTTTTTTLTTALZLMATZAALAMMMMLZTTAZTATTTTTZTZATTAAMZTAZAAMTATZTTMTAMATTAMAATTTTTZTTTTTAAAA
15	economist_daily_chart_85	A	101	285.506	218.609	37	47	0.0198	0.3069	0.0	0.4653	0.1485	14	0	16	7	MAAAAAAMMMZTTTAAAAAMMMMZMTTTAAAAZMMTATATAATAAAAAATTTTAAATTTAMZATATZAAAAAAAAZTAATTTTZAZMMTTTTTAATTAAAM
15	economist_daily_chart_392	A	101	186.016	180.682	14	2	0.3168	0.5743	0.0	0.2376	0.0198	7	0	6	1	MMTTTTTTTTTTTTTTTATZZTAZZAAAAAZAAAATAAAZTZATTTAAAAAAAATTTTTTTTTTTTTTTTTTTZTZTZTZZTZTTZTTTTZTTZTTZTATT
15	economist_daily_chart_35	B	101	311.162	245.077	48	19	0.0297	0.1584	0.0297	0.297	0.3465	9	3	18	18	MMATZZMMMAATZZAZZZMATZLZZTTTAZAMMMAMAAAMMATTTAAMLMMMMATTMAZZMZMLZMMMTAAMAAMAAAMMZMMATTTMMMZTAAMAMAAAM
15	economist_daily_chart_165	B	101	237.946	180.051	45	24	0.0396	0.4653	0.0594	0.2475	0.1089	15	5	17	8	MAZTZTLTTTTATTTTTTTTTLTTALZLMATZAALAMMMMLZTTAZTATTTTTZTZATTAAMZTAZAAMTATZTTMTAMATTAMAATTTTTZTTTTTAAAA
15	economist_daily_chart_85	B	101	285.506	218.609	37	4	0.0198	0.3069	0.0	0.4653	0.1485	14	0	16	7	MAAAAAAMMMZTTTAAAAAMMMMZMTTTAAAAZMMTATATAATAAAAAATTTTAAATTTAMZATATZAAAAAAAAZTAATTTTZAZMMTTTTTAATTAAAM
15	economist_daily_chart_392	B	101	186.016	180.682	14	6	0.0396	0.5743	0.0	0.2376	0.0198	7	0	6	1	MMTTTTTTTTTTTTTTTATZZTAZZAAAAAZAAAATAAAZTZATTTAAAAAAAATTTTTTTTTTTTTTTTTTTZTZTZTZZTZTTZTTTTZTTZTTZTATT
15	economist_daily_chart_35	C	101	311.162	245.077	48	-1	0.0	0.1584	0.0297	0.297	0.3465	9	3	18	18	MMATZZMMMAATZZAZZZMATZLZZTTTAZAMMMAMAAAMMATTTAAMLMMMMATTMAZZMZMLZMMMTAAMAAMAAAMMZMMATTTMMMZTAAMAMAAAM
15	economist_daily_chart_165	C	101	237.946	180.051	45	27	0.0198	0.4653	0.0594	0.2475	0.1089	15	5	17	8	MAZTZTLTTTTATTTTTTTTTLTTALZLMATZAALAMMMMLZTTAZTATTTTTZTZATTAAMZTAZAAMTATZTTMTAMATTAMAATTTTTZTTTTTAAAA
15	economist_daily_chart_85	C	101	285.506	218.609	37	-1	0.0	0.3069	0.0	0.4653	0.1485	14	0	16	7	MAAAAAAMMMZTTTAAAAAMMMMZMTTTAAAAZMMTATATAATAAAAAATTTTAAATTTAMZATATZAAAAAAAAZTAATTTTZAZMMTTTTTAATTAAAM
15	economist_daily_chart_392	C	101	186.016	180.682	14	43	0.0099	0.5743	0.0	0.2376	0.0198	7	0	6	1	MMTTTTTTTTTTTTTTTATZZTAZZAAAAAZAAAATAAAZTZATTTAAAAAAAATTTTTTTTTTTTTTTTTTTZTZTZTZZTZTTZTTTTZTTZTTZTATT
7	economist_daily_chart_35	A	101	325.408	257.212	40	9	0.0594	0.198	0.0198	0.3366	0.3069	8	2	14	16	MMAAAAATZMMLMMZZZTLZMMMATTMMZTAAMMMTTTAAAAMAMAAMMZMMAMMAZAAZZAAAMAMAAAATAMZZAAAMMTTTAAMZMMZTTTTTTTTAM
7	economist_daily_chart_165	A	101	235.357	223.284	43	5	0.2772	0.4653	0.1188	0.1287	0.1188	14	10	10	9	MLATLTTLLMMTTZMMAZAZMZAZZZTLZAMAMTTAATLATTTTTTTTTTZLLTTTTTMZAZMLTTAATLTZLTTTTZMMTTTTZTTTZTTTZTTTTALTZ
7	economist_daily_chart_85	A	101	302.704	242.192	38	36	0.0198	0.3267	0.0	0.4257	0.1287	14	0	16	8	MMMMZAATTAAAZMAATAMTTTATTTTTTTAAAAAAAAAATTTTTAAZZMTZTZZMZZZAAATATMTTZAMMTTAAAATTTTAAAATAATATAAAAZMMAA
